user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
clean_win_treatment_01042,treatment,11.6,1,0,0,0,new_user,web,US
clean_win_control_00763,control,12.25,1,0,0,0,new_user,ios,CA
clean_win_treatment_01678,treatment,11.65,0,0,1,0,new_user,web,GB
clean_win_control_00760,control,8.92,0,0,0,0,high_value,web,DE
clean_win_control_00379,control,9.4,1,0,1,0,returning_user,ios,GB
clean_win_treatment_01477,treatment,11.59,0,1,1,0,high_value,web,GB
clean_win_treatment_01677,treatment,11.56,0,0,0,0,new_user,web,CA
clean_win_control_01224,control,8.82,0,0,1,0,high_value,ios,DE
clean_win_control_00952,control,9.43,0,0,0,0,new_user,android,DE
clean_win_treatment_00226,treatment,11.39,1,0,0,0,new_user,ios,DE
clean_win_control_00032,control,9.81,0,0,1,0,new_user,ios,US
clean_win_treatment_01027,treatment,11.22,0,0,0,0,returning_user,web,GB
clean_win_control_00553,control,11.47,1,0,1,0,high_value,web,GB
clean_win_treatment_01834,treatment,12.17,0,0,0,0,new_user,android,CA
clean_win_control_01118,control,10.83,0,0,0,0,new_user,ios,DE
clean_win_treatment_01062,treatment,12.15,0,0,1,0,new_user,ios,US
clean_win_treatment_01592,treatment,8.57,1,0,1,0,high_value,android,DE
clean_win_control_01655,control,9.53,1,0,0,0,returning_user,ios,US
clean_win_control_01770,control,10.71,0,0,0,0,new_user,android,US
clean_win_control_01854,control,9.64,1,0,1,0,new_user,ios,US
clean_win_treatment_01165,treatment,11.13,0,0,1,0,high_value,android,US
clean_win_control_01688,control,7.74,1,0,1,0,returning_user,ios,CA
clean_win_treatment_01096,treatment,10.64,0,0,1,0,new_user,web,CA
clean_win_treatment_01083,treatment,9.52,0,0,0,0,returning_user,ios,US
clean_win_control_00406,control,9.89,0,0,1,0,new_user,android,CA
clean_win_treatment_00128,treatment,10.49,0,0,0,0,new_user,web,DE
clean_win_control_01842,control,11.88,0,0,1,0,high_value,android,US
clean_win_control_01160,control,10.61,0,0,1,0,high_value,android,GB
clean_win_treatment_01782,treatment,11.06,0,0,1,0,returning_user,android,DE
clean_win_treatment_00163,treatment,10.46,1,0,1,0,new_user,ios,US
clean_win_control_00865,control,8.41,0,0,1,0,returning_user,web,DE
clean_win_treatment_00518,treatment,11.16,0,1,1,0,new_user,web,CA
clean_win_treatment_00180,treatment,12.76,0,0,0,0,high_value,android,DE
clean_win_treatment_00292,treatment,9.91,0,0,0,0,new_user,ios,CA
clean_win_treatment_01519,treatment,11.89,1,0,0,0,new_user,web,US
clean_win_treatment_00682,treatment,11.5,1,0,1,0,new_user,ios,US
clean_win_control_00694,control,12.08,0,1,0,0,returning_user,web,GB
clean_win_treatment_00124,treatment,13.07,1,0,1,0,new_user,web,US
clean_win_control_01833,control,9.64,0,0,1,0,high_value,web,CA
clean_win_treatment_00606,treatment,10.31,0,1,0,0,returning_user,web,GB
clean_win_treatment_01471,treatment,13.6,1,0,0,0,new_user,android,GB
clean_win_treatment_00225,treatment,10.32,0,0,0,0,new_user,android,GB
clean_win_control_00967,control,9.9,0,0,0,0,new_user,android,GB
clean_win_treatment_00740,treatment,10.9,1,1,0,0,returning_user,web,US
clean_win_treatment_00726,treatment,10.03,0,1,0,0,new_user,ios,US
clean_win_control_00009,control,8.27,0,0,0,0,new_user,ios,CA
clean_win_control_00757,control,11.32,0,0,0,0,new_user,android,US
clean_win_control_00174,control,9.77,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01903,treatment,11.03,0,0,0,0,new_user,android,CA
clean_win_treatment_00047,treatment,10.74,0,0,1,0,new_user,ios,CA
clean_win_control_00995,control,11.15,1,0,1,0,new_user,android,US
clean_win_control_01775,control,11.69,1,0,1,0,returning_user,android,DE
clean_win_treatment_00337,treatment,10.86,0,0,0,0,returning_user,ios,US
clean_win_control_00889,control,8.79,0,0,0,0,returning_user,web,DE
clean_win_treatment_00898,treatment,10.17,0,1,0,0,returning_user,web,US
clean_win_treatment_01655,treatment,12.3,0,0,1,0,high_value,android,GB
clean_win_treatment_01004,treatment,10.73,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01560,treatment,13.36,0,0,0,0,returning_user,android,GB
clean_win_treatment_00809,treatment,11.14,0,0,0,0,returning_user,ios,GB
clean_win_control_00777,control,10.37,0,0,0,0,high_value,ios,US
clean_win_treatment_01605,treatment,9.14,0,0,0,0,returning_user,android,CA
clean_win_treatment_00503,treatment,11.19,1,0,1,0,returning_user,web,DE
clean_win_control_00135,control,11.64,0,0,0,0,returning_user,web,CA
clean_win_control_00198,control,9.41,0,0,0,0,high_value,web,DE
clean_win_treatment_01582,treatment,12.33,0,0,0,0,returning_user,ios,US
clean_win_control_01662,control,8.91,0,0,1,0,new_user,web,DE
clean_win_control_00662,control,10.78,1,0,0,0,returning_user,ios,CA
clean_win_control_00179,control,10.49,1,0,0,1,returning_user,ios,US
clean_win_control_00709,control,9.29,0,0,0,0,new_user,android,DE
clean_win_control_00838,control,10.88,0,0,1,0,high_value,ios,DE
clean_win_control_01513,control,10.39,0,0,1,0,returning_user,web,DE
clean_win_control_00442,control,9.48,0,1,1,0,high_value,web,DE
clean_win_control_00380,control,10.19,0,0,0,0,high_value,ios,CA
clean_win_control_00320,control,10.18,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01845,treatment,11.42,0,0,1,0,new_user,web,CA
clean_win_control_00806,control,10.28,0,0,0,0,new_user,ios,DE
clean_win_treatment_00260,treatment,11.31,0,0,0,0,new_user,web,GB
clean_win_treatment_01123,treatment,10.95,0,0,0,0,new_user,web,DE
clean_win_treatment_01236,treatment,13.51,0,0,0,0,new_user,android,CA
clean_win_treatment_01893,treatment,9.72,0,1,0,0,returning_user,android,GB
clean_win_control_01509,control,11.58,0,0,0,0,new_user,ios,US
clean_win_control_00136,control,12.02,0,0,0,0,high_value,ios,DE
clean_win_control_00360,control,7.74,1,0,1,0,returning_user,ios,US
clean_win_control_00100,control,9.93,0,0,0,0,returning_user,ios,CA
clean_win_treatment_00782,treatment,11.85,0,0,1,0,returning_user,android,GB
clean_win_treatment_00646,treatment,12.07,1,0,0,0,returning_user,android,GB
clean_win_control_01434,control,9.12,0,0,1,0,returning_user,android,CA
clean_win_treatment_00237,treatment,12.06,0,0,0,0,returning_user,android,US
clean_win_treatment_00073,treatment,9.42,0,0,1,0,new_user,web,US
clean_win_treatment_00120,treatment,11.7,0,0,0,0,returning_user,web,CA
clean_win_treatment_00358,treatment,10.42,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00144,treatment,11.74,1,0,1,0,returning_user,android,DE
clean_win_control_00147,control,8.46,1,0,1,0,new_user,ios,US
clean_win_control_01721,control,9.11,0,0,1,0,returning_user,web,DE
clean_win_treatment_00785,treatment,9.66,0,0,0,0,new_user,web,DE
clean_win_treatment_00737,treatment,11.1,1,0,0,0,high_value,ios,CA
clean_win_control_00280,control,8.08,0,0,1,0,returning_user,ios,CA
clean_win_control_00993,control,7.96,0,0,0,0,new_user,web,DE
clean_win_treatment_00792,treatment,10.2,1,0,1,0,new_user,android,DE
clean_win_treatment_00523,treatment,10.95,1,0,1,0,new_user,web,DE
clean_win_treatment_01188,treatment,10.96,0,0,1,0,high_value,ios,DE
clean_win_control_00189,control,9.65,0,0,1,0,high_value,web,DE
clean_win_control_01571,control,12.5,0,0,0,0,new_user,ios,CA
clean_win_treatment_00277,treatment,10.25,0,0,1,0,new_user,web,US
clean_win_control_01601,control,10.66,1,0,0,0,high_value,web,DE
clean_win_control_00913,control,12.05,0,0,1,0,new_user,web,DE
clean_win_control_00948,control,9.76,1,0,0,0,new_user,web,CA
clean_win_treatment_00388,treatment,11.74,1,0,1,0,returning_user,web,DE
clean_win_control_01871,control,8.27,1,0,0,0,returning_user,web,GB
clean_win_treatment_00371,treatment,10.06,0,0,1,0,returning_user,ios,US
clean_win_treatment_00941,treatment,10.55,1,0,1,0,new_user,android,DE
clean_win_treatment_00563,treatment,10.3,0,0,0,0,returning_user,ios,US
clean_win_treatment_01819,treatment,11.45,0,0,0,0,new_user,ios,DE
clean_win_control_00649,control,8.87,1,0,1,0,high_value,android,DE
clean_win_treatment_01137,treatment,9.78,1,0,0,0,high_value,web,DE
clean_win_control_01315,control,9.86,0,0,1,0,high_value,ios,GB
clean_win_treatment_00290,treatment,10.2,0,0,0,0,new_user,ios,CA
clean_win_control_01931,control,11.05,1,0,0,0,new_user,ios,GB
clean_win_treatment_00787,treatment,9.79,0,0,1,0,new_user,android,DE
clean_win_treatment_01622,treatment,11.93,0,0,1,0,returning_user,android,US
clean_win_control_01517,control,9.79,0,0,0,0,returning_user,web,CA
clean_win_control_00363,control,10.47,0,0,0,0,returning_user,android,DE
clean_win_control_01940,control,10.09,0,0,1,0,returning_user,ios,US
clean_win_control_00325,control,7.81,1,0,0,0,returning_user,web,GB
clean_win_control_00822,control,9.45,0,0,1,0,returning_user,web,CA
clean_win_control_01203,control,10.29,0,0,0,0,returning_user,android,DE
clean_win_control_00208,control,7.94,1,1,0,0,high_value,web,CA
clean_win_treatment_00939,treatment,10.59,1,0,1,0,new_user,ios,GB
clean_win_treatment_01109,treatment,12.57,1,0,0,0,new_user,ios,DE
clean_win_control_01709,control,10.45,0,0,1,0,new_user,ios,DE
clean_win_treatment_00059,treatment,12.04,1,0,1,0,returning_user,ios,CA
clean_win_treatment_01545,treatment,7.85,0,0,0,0,high_value,web,DE
clean_win_control_00375,control,10.95,0,0,1,0,returning_user,android,US
clean_win_treatment_00377,treatment,10.63,0,0,1,0,new_user,web,GB
clean_win_treatment_01046,treatment,9.72,1,1,0,0,returning_user,android,GB
clean_win_treatment_01931,treatment,11.81,0,0,1,0,returning_user,android,GB
clean_win_control_01235,control,10.4,0,0,1,0,high_value,ios,CA
clean_win_control_00031,control,10.37,1,0,0,0,returning_user,android,GB
clean_win_treatment_01107,treatment,10.89,1,0,1,0,returning_user,web,US
clean_win_control_01458,control,11.11,0,0,1,0,high_value,web,GB
clean_win_treatment_00509,treatment,8.28,0,0,1,0,new_user,web,US
clean_win_treatment_01531,treatment,9.68,0,0,0,0,returning_user,android,CA
clean_win_treatment_01360,treatment,9.3,1,0,0,0,returning_user,web,DE
clean_win_treatment_00295,treatment,11.16,1,0,1,0,returning_user,web,CA
clean_win_treatment_01881,treatment,12.56,0,0,1,0,high_value,ios,US
clean_win_treatment_00084,treatment,8.05,1,0,0,0,returning_user,web,GB
clean_win_treatment_01475,treatment,11.64,1,0,0,0,new_user,android,DE
clean_win_control_01698,control,8.76,0,0,0,0,returning_user,ios,US
clean_win_treatment_01130,treatment,9.89,0,0,1,0,new_user,web,GB
clean_win_treatment_00864,treatment,9.99,0,0,1,0,new_user,android,CA
clean_win_control_01981,control,10.81,0,0,0,0,returning_user,ios,US
clean_win_treatment_00695,treatment,10.43,1,0,0,0,returning_user,web,US
clean_win_treatment_01253,treatment,11.24,0,0,1,0,returning_user,ios,DE
clean_win_control_01527,control,9.29,0,1,0,0,returning_user,ios,CA
clean_win_control_00833,control,10.87,1,0,1,0,high_value,android,GB
clean_win_control_00879,control,8.37,0,0,0,0,new_user,web,DE
clean_win_treatment_00717,treatment,9.85,0,0,0,0,new_user,android,GB
clean_win_treatment_00286,treatment,11.51,0,0,1,0,returning_user,web,GB
clean_win_control_01736,control,10.45,0,0,1,0,new_user,web,US
clean_win_control_00503,control,8.54,0,0,0,0,returning_user,android,DE
clean_win_control_00767,control,10.0,0,0,0,0,returning_user,web,CA
clean_win_treatment_01282,treatment,10.77,0,1,0,0,returning_user,ios,US
clean_win_control_01782,control,11.78,1,0,0,0,new_user,web,CA
clean_win_control_01489,control,9.41,1,0,0,0,new_user,android,CA
clean_win_treatment_01696,treatment,11.99,0,0,0,0,returning_user,web,DE
clean_win_treatment_01501,treatment,9.53,1,0,1,0,returning_user,android,GB
clean_win_treatment_01866,treatment,11.11,0,1,0,0,returning_user,web,CA
clean_win_control_01456,control,9.28,1,0,1,0,new_user,android,DE
clean_win_treatment_01840,treatment,8.93,0,0,0,0,new_user,android,DE
clean_win_control_01186,control,11.81,1,0,1,0,high_value,android,CA
clean_win_treatment_01237,treatment,10.4,0,0,0,0,returning_user,ios,DE
clean_win_control_00985,control,11.72,0,0,1,0,returning_user,ios,GB
clean_win_treatment_00276,treatment,11.43,0,0,1,0,returning_user,android,CA
clean_win_control_01377,control,9.37,0,0,0,0,new_user,android,GB
clean_win_control_01493,control,8.72,0,0,1,0,high_value,web,GB
clean_win_control_01158,control,10.67,0,0,1,0,new_user,android,CA
clean_win_control_01388,control,9.13,0,0,0,0,returning_user,web,GB
clean_win_control_00228,control,8.57,0,0,0,0,high_value,web,GB
clean_win_control_00202,control,10.63,0,1,1,0,returning_user,android,DE
clean_win_treatment_01938,treatment,10.65,1,0,0,0,returning_user,web,CA
clean_win_treatment_00609,treatment,10.08,0,0,0,0,returning_user,ios,US
clean_win_treatment_00033,treatment,11.81,1,0,1,0,new_user,ios,DE
clean_win_control_00422,control,9.87,0,0,1,0,returning_user,web,DE
clean_win_control_01131,control,13.11,0,0,1,0,returning_user,web,DE
clean_win_control_00827,control,9.62,1,0,1,0,returning_user,android,DE
clean_win_treatment_01616,treatment,12.81,1,0,1,0,high_value,web,GB
clean_win_treatment_00840,treatment,9.5,0,0,1,0,returning_user,web,DE
clean_win_control_00463,control,8.67,1,0,0,0,high_value,web,DE
clean_win_control_01506,control,8.68,0,0,1,0,high_value,web,GB
clean_win_treatment_01346,treatment,12.44,0,0,0,0,new_user,android,CA
clean_win_control_01159,control,9.08,1,0,0,0,new_user,ios,CA
clean_win_control_00257,control,10.64,1,0,0,0,new_user,ios,CA
clean_win_treatment_01298,treatment,11.48,0,0,0,0,high_value,web,US
clean_win_treatment_01561,treatment,8.66,1,0,0,0,returning_user,web,CA
clean_win_control_01476,control,9.8,0,0,1,0,new_user,ios,GB
clean_win_control_01627,control,9.9,1,0,0,0,returning_user,android,US
clean_win_control_01977,control,10.34,0,0,1,0,new_user,ios,DE
clean_win_treatment_00783,treatment,11.5,1,0,1,0,new_user,web,DE
clean_win_control_00604,control,7.46,1,0,0,0,high_value,ios,DE
clean_win_treatment_00010,treatment,10.38,0,0,0,0,new_user,ios,DE
clean_win_control_00626,control,8.13,1,0,1,0,new_user,android,DE
clean_win_treatment_01177,treatment,10.37,0,0,1,0,returning_user,ios,US
clean_win_control_00634,control,7.86,1,0,0,0,returning_user,web,US
clean_win_treatment_01204,treatment,10.79,1,0,1,0,returning_user,ios,GB
clean_win_treatment_01702,treatment,11.07,1,0,0,0,returning_user,android,CA
clean_win_control_01233,control,8.46,1,0,0,0,new_user,android,GB
clean_win_control_01538,control,10.85,0,0,0,0,returning_user,android,US
clean_win_control_00085,control,10.28,0,1,1,0,new_user,android,US
clean_win_treatment_01240,treatment,11.35,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01007,treatment,11.32,0,0,1,0,high_value,android,CA
clean_win_treatment_01919,treatment,10.3,0,0,1,0,high_value,ios,CA
clean_win_control_01079,control,9.06,0,0,1,0,new_user,web,CA
clean_win_treatment_01625,treatment,10.51,0,0,0,0,returning_user,android,GB
clean_win_control_01765,control,11.12,0,0,1,0,high_value,web,GB
clean_win_control_01844,control,9.67,1,0,0,0,returning_user,ios,US
clean_win_treatment_01180,treatment,12.19,0,0,1,0,returning_user,android,US
clean_win_control_00691,control,9.28,1,0,0,0,returning_user,web,GB
clean_win_treatment_01998,treatment,10.81,0,1,0,0,high_value,ios,DE
clean_win_control_01407,control,10.46,0,1,1,0,new_user,ios,US
clean_win_control_00905,control,9.73,0,0,0,0,returning_user,web,CA
clean_win_treatment_00400,treatment,9.93,0,0,1,0,new_user,ios,CA
clean_win_treatment_01610,treatment,10.59,0,0,0,0,returning_user,web,DE
clean_win_control_01351,control,11.34,0,0,1,0,returning_user,ios,US
clean_win_control_00630,control,8.35,0,0,1,0,returning_user,ios,GB
clean_win_treatment_01842,treatment,10.55,1,0,0,0,new_user,android,CA
clean_win_treatment_00001,treatment,10.81,0,0,1,0,returning_user,ios,US
clean_win_treatment_01724,treatment,11.8,1,0,0,0,high_value,web,CA
clean_win_treatment_01908,treatment,9.56,0,0,0,0,returning_user,android,DE
clean_win_control_01727,control,9.85,0,0,0,0,returning_user,android,US
clean_win_treatment_01228,treatment,11.87,1,1,0,0,new_user,android,CA
clean_win_control_01396,control,10.87,1,0,0,0,new_user,android,US
clean_win_treatment_00308,treatment,9.08,1,0,0,0,returning_user,android,GB
clean_win_treatment_00776,treatment,9.88,0,0,0,0,returning_user,android,DE
clean_win_control_00808,control,10.53,0,0,1,0,returning_user,web,US
clean_win_control_00543,control,10.78,0,0,1,0,returning_user,web,GB
clean_win_control_01746,control,11.31,0,0,1,0,high_value,web,GB
clean_win_control_01787,control,9.55,0,0,0,0,returning_user,web,GB
clean_win_control_00432,control,10.06,1,1,0,0,high_value,android,GB
clean_win_treatment_01669,treatment,8.85,1,0,1,0,returning_user,android,CA
clean_win_treatment_00947,treatment,9.71,0,0,1,0,high_value,ios,GB
clean_win_control_01086,control,7.92,0,0,0,0,high_value,web,GB
clean_win_control_01891,control,9.21,0,0,1,0,new_user,web,CA
clean_win_control_01704,control,11.81,0,0,1,0,returning_user,ios,US
clean_win_treatment_01667,treatment,13.43,0,0,1,0,high_value,web,US
clean_win_treatment_00818,treatment,9.63,1,0,0,0,new_user,web,GB
clean_win_treatment_00331,treatment,12.67,0,0,0,0,new_user,ios,CA
clean_win_control_01271,control,10.62,0,0,0,0,returning_user,android,GB
clean_win_treatment_01408,treatment,10.6,0,0,1,0,high_value,web,DE
clean_win_treatment_00242,treatment,12.58,0,0,1,0,new_user,android,CA
clean_win_control_01164,control,11.38,1,0,0,1,new_user,android,DE
clean_win_treatment_00456,treatment,8.99,1,0,1,0,returning_user,ios,CA
clean_win_control_01491,control,8.49,0,0,0,0,new_user,web,CA
clean_win_control_01355,control,9.47,0,0,1,0,returning_user,web,US
clean_win_treatment_01580,treatment,12.36,0,0,1,0,new_user,ios,US
clean_win_control_01167,control,10.64,0,0,1,0,high_value,android,GB
clean_win_treatment_00911,treatment,10.53,0,0,0,0,new_user,web,CA
clean_win_control_00254,control,9.57,0,0,0,0,returning_user,ios,US
clean_win_treatment_00021,treatment,10.2,1,0,0,0,new_user,web,DE
clean_win_control_00069,control,10.09,1,0,0,0,returning_user,ios,GB
clean_win_control_00157,control,9.26,1,0,1,0,new_user,android,GB
clean_win_treatment_00521,treatment,10.74,0,0,0,0,new_user,ios,CA
